transportation,Great Lakes,3
transportation,Harbors,9
transportation,Health,41
transportation,Hospital ships,6
transportation,Household moving,1
transportation,Housing and Community Development,20
transportation,Immigration,12
transportation,Income tax,1
transportation,Independent regulatory commissions,22
transportation,Inland water transportation,5
transportation,Insurance,2
transportation,Intergovernmental tax relations,1
transportation,International Affairs,25
transportation,Interstate commerce,4
transportation,Labor and Employment,113
transportation,Lakes,3
transportation,Landscape protection,1
transportation,Law,26
transportation,Longshoremen,1
transportation,Merchant seamen,6
transportation,Motor transportation,1
transportation,Motor vehicles,150
transportation,Native Americans,2
transportation,Noise,13
transportation,Nuclear ships,4
transportation,Parking facilities,1
transportation,Postal service,1
transportation,Private Legislation,185
transportation,Public Lands and Natural Resources,140
transportation,Public works,119
transportation,Real property,2
transportation,Recreation,2
transportation,Religion,1
transportation,Research,1
transportation,Research and development,1
transportation,Reservoirs,1
transportation,Rivers,23
transportation,Rural affairs legislation,2
transportation,"Science, Technology, Communications",8
transportation,Sex discrimination against women,3
transportation,Ships and shipping,6
transportation,Smoking,2
transportation,Social Welfare,30
transportation,Sports and Recreation,26
transportation,Student transportation,2
transportation,Taxation,770
transportation,Territories (U.S.),5
transportation,Tobacco,1
transportation,Transportation and Public Works,7235
transportation,Travel,3
transportation,Trucking,4
transportation,Tugboats,3
transportation,Water Resources Development,46
transportation,Youth,3
transportation,uncoded,457
